film_id,imdb_id,title,duration_minutes,year_released,genres,popularity,average_rating,production_cost,box_office_revenue,actor1,actor2,actor3,director,writer,production_company
14423,tt0486578,First Sunday,96.0,2008,/ac//co/,"7,383961",5.3,,38804615,Ice Cube,Katt Williams,Tracy Morgan,David E Talbert,,Cube Vision
14456,tt0492486,Shrooms,84.0,2007,/ho/,"9,128571",4.8,,4910682,Lindsey Haun,Jack Huston,Max Kasch,Paddy Breathnach,,Nordisk Film
14636,tt0443473,The Condemned,113.0,2007,/ac//th/,"12,256231",5.8,,8642858,Steve Austin,Vinnie Jones,Robert Mammone,Scott Wiper,Scott Wiper,Condemned Productions
14748,tt1078188,Boy A,100.0,2007,/cr//dr/,"8,37404",7.1,,1200398,Andrew Garfield,Katie Lyons,Peter Mullan,John Crowley,Mark O'Rowe,Film 4
14784,tt0460791,The Fall,117.0,2008,/ad//dr//fn/,"15,855108",7.7,,3669465,Catinca Untaru,Lee Pace,Justine Waddell,Tarsem Singh,Nico Soultanakis,Roadside Attractions
14820,tt0422783,Music Within,94.0,2007,/co//dr/,"5,507134",6.7,,153205,Ron Livingston,Melissa George,Michael Sheen,Steven Sawalich,Mark Andrew Olsen,Quorum Entertainment
14940,tt1176251,Gigantic,99.0,2008,/co//ro/,"2,450192",5.8,,165888,Zooey Deschanel,John Goodman,Paul Dano,Matt Aselton,Matt Aselton,Gigantic Movie
15156,tt0775488,Illegal Tender,108.0,2007,/ac//cr//dr//th/,"1,689926",7.6,,3106835,Rick Gonzalez,Wanda De Jesus,Dania Ramirez,Franc Reyes,Franc Reyes,
15159,tt0838232,The Pink Panther 2,92.0,2009,/co//my/,"18,54675",5.4,,75871032,Steve Martin,Jean Reno,Emily Mortimer,Harald Zwart,Scott Neustadter,Columbia Pictures
15213,tt0430779,Everyone's Hero,88.0,2006,/ac//ad//an//co//dr//fm/,"5,787334",5.9,,16627188,William H Macy,Rob Reiner,Brian Dennehy,Christopher Reeve,Kevin Johnson,Twentieth Century Fox Film Corporation
15363,tt0437777,Something New,99.0,2006,/co//dr//ro/,"8,642141",6.2,,11400000,Sanaa Lathan,Simon Baker,Katharine Towne,Sanaa Hamri,,Gramercy Pictures
15654,tt0816545,Kabluey,86.0,2007,/co//dr/,"1,773963",6.2,,83398,Lisa Kudrow,Christine Taylor,Scott Prendergast,Scott Prendergast,Scott Prendergast,Whitewater Films
15664,tt0458367,Right at Your Door,96.0,2006,/dr//th/,"4,010441",5.8,,2043704,Mary McCormack,Rory Cochrane,Tony Perez,Chris Gorak,,
15670,tt1142800,Madea Goes to Jail,103.0,2009,/co//cr//dr/,"2,844534",6.4,,90508336,Tyler Perry,Derek Luke,Keshia Knight Pulliam,Tyler Perry,Tyler Perry,Lions Gate Films
15801,tt1133991,What Doesn't Kill You,100.0,2008,/ac//cr//dr/,"3,646265",6.4,,44872,Ethan Hawke,Mark Ruffalo,Amanda Peet,Brian Goodman,,Yari Film Group
15926,tt1178640,Beer for My Horses,86.0,2008,/ac//co/,"2,033354",5.3,,666045,Toby Keith,Rodney Carrington,Greg Serano,Michael Salomon,Rodney Carrington,Show Dog Productions
16083,tt0432289,First Snow,101.0,2006,/dr//th/,"4,782755",6.3,,382267,Guy Pearce,Piper Perabo,Steven Michael Quezada,Mark Fergus,Mark Fergus,Yari Film Group
16164,tt0443559,Killshot,95.0,2008,/cr//dr//th/,"4,475472",5.9,,2960993,Mickey Rourke,Diane Lane,Thomas Jane,John Madden,Hossein Amini,The Weinstein Company
16167,tt1063056,From Within,89.0,2009,/ho//my//th/,"3,215954",5.9,,66456,Elizabeth Rice,Thomas Dekker,Kelly Blatz,Phedon Papamichael,Brad Keene,Burgundy Films
16279,tt0460810,The Great Buck Howard,87.0,2008,/co//dr/,"7,957389",6.0,,900689,John Malkovich,Colin Hanks,Emily Blunt,Sean McGinly,Sean McGinly,Bristol Bay Productions
16325,tt1124039,Echelon Conspiracy,105.0,2009,/ac//cr//my/,"6,624498",5.4,,500154,Shane West,Edward Burns,Ving Rhames,Greg Marcks,Michael Nitsberg,Dark Castle Entertainment
16409,tt1046947,Last Chance Harvey,92.0,2008,/co//dr//ro/,"4,088346",6.1,,14879423,Dustin Hoffman,Emma Thompson,Eileen Atkins,Joel Hopkins,,Process Productions
16710,tt1047494,Meet the Browns,100.0,2008,/co//dr//ro/,"3,277456",6.0,,41939392,Tyler Perry,David Mann,Tamela Mann,Tyler Perry,Tyler Perry,Lions Gate Films
16991,tt1197628,Observe and Report,86.0,2009,/co//cr//dr/,"5,666341",5.6,,24007324,Seth Rogen,Anna Faris,Michael Peña,Jody Hill,Jody Hill,Legendary Pictures
17336,tt1082601,Fighting,105.0,2009,/ac//ad//cr//dr//th/,"7,036697",5.5,,32474120,Channing Tatum,Terrence Howard,Zulay Henao,Dito Montiel,Dito Montiel,Paramount Pictures
18633,tt0499570,Slipstream,96.0,2007,/co//dr//fn/,"10,627974",5.5,,27769,Anthony Hopkins,Stella Arroyave,Lana Antonova,Anthony Hopkins,Anthony Hopkins,Destination Films
18781,tt0492044,The Haunting in Connecticut,102.0,2009,/ho//th/,"10,80374",6.0,,77527732,Virginia Madsen,Kyle Gallner,Martin Donovan,Peter Cornwell,Adam Simon,Lionsgate
19833,tt1226774,In the Loop,106.0,2009,/co/,"6,341259",7.0,,6149791,Peter Capaldi,Tom Hollander,Gina McKee,Armando Iannucci,Jesse Armstrong,BBC Films
19918,tt1186370,Spread,97.0,2009,/co/,"11,219086",5.2,,12032983,Ashton Kutcher,Anne Heche,Margarita Levieva,David Mackenzie,Paul Kolsby,Katalyst Films
20177,tt1161064,Super Capers,98.0,2009,/ac//ad//co//fm//sc/,"1,221836",2.5,,30955,Justin Whalin,Sam Lloyd,Ryan McPartlin,Ray Griggs,Ray Griggs,
20405,tt0492481,Puccini for Beginners,82.0,2006,/co//dr//ro/,"1,610123",6.1,,89417,Elizabeth Reaser,Gretchen Mol,Justin Kirk,Maria Maggenti,Maria Maggenti,Independent Digital Entertainment
21427,tt0449851,The Valet,85.0,2006,/co/,"7,696023",6.0,,29326868,Gad Elmaleh,Alice Taglioni,Daniel Auteuil,Francis Veber,Francis Veber,Gaumont
21583,tt1082853,Management,94.0,2009,/co//dr//ro/,"12,459106",5.5,,2434658,Jennifer Aniston,Steve Zahn,Woody Harrelson,Stephen Belber,Stephen Belber,Sidney Kimmel Entertainment
22051,tt1185836,Adam,99.0,2009,/dr//ro/,"7,003724",6.9,,2277396,Hugh Dancy,Rose Byrne,Peter Gallagher,Max Mayer,Max Mayer,Vox3 Films
23488,tt1235124,Dorian Gray,112.0,2009,/dr//fn//th/,"11,069608",5.8,,4706919,Ben Barnes,Colin Firth,Rebecca Hall,Oliver Parker,Oscar Wilde,Ealing Studios
24115,tt0462346,How to Eat Fried Worms,98.0,2006,/co//dr//fm/,"4,691574",5.1,,13022756,Luke Benward,Hallie Kate Eisenberg,Adam Hicks,Bob Dolman,Bob Dolman,New Line Cinema
24654,tt0499596,What the Bleep! Down the Rabbit Hole,156.0,2006,/do//dr/,"1,655202",4.9,,138913,Marlee Matlin,Elaine Hendrix,Barry Newman,William Arntz,,
25769,tt0806203,Carriers,84.0,2009,/ac//dr//ho//sc//th/,"8,153954",5.8,,5802422,Lou Taylor Pucci,Chris Pine,Piper Perabo,Àlex Pastor,Àlex Pastor,Paramount Vantage
26715,tt1212974,Bitch Slap,109.0,2009,/ac//co//cr//dr//th/,"7,489306",4.5,,199436,Julia Voth,Erin Cummings,America Olivo,Rick Jacobson,Rick Jacobson,IM Global
26820,tt1185431,My One and Only,108.0,2009,/co//dr/,"4,138817",6.2,,2479538,Renée Zellweger,Logan Lerman,Kevin Bacon,Richard Loncraine,Charlie Peters,Herrick Entertainment
26990,tt0841032,The Perfect Holiday,96.0,2007,/co//dr//fm//ro/,"1,380701",5.7,,5800000,Morris Chestnut,Gabrielle Union,Faizon Love,Lance Rivera,Lance Rivera,Destination Films
27583,tt1234654,Greenberg,107.0,2010,/co//dr//ro/,"8,509231",6.0,,6153967,Ben Stiller,Greta Gerwig,Rhys Ifans,Noah Baumbach,Noah Baumbach,Scott Rudin Productions
32124,tt1241316,Dare,100.0,2009,/dr//th/,"2,080893",5.6,,18088,Emmy Rossum,Zach Gilford,Ashley Springer,Adam Salky,David Brind,Next Wednesday Productions
32671,tt0415833,Hate Crime,104.0,2006,/dr//th/,"0,310181",5.9,,40758,Seth Peterson,Bruce Davison,Chad Donella,Tommy Stovall,Tommy Stovall,Pasidg Productions Inc.
34134,tt1610301,Barbie in A Mermaid Tale,75.0,2010,/an//fm//fn/,"6,833148",6.2,,16441438,Kelly Sheridan,Kathleen Barr,Nakia Burrise,,,
34764,tt1373156,Karthik Calling Karthik,155.0,2010,/dr//ro//th/,"1,847916",5.9,,293500,Farhan Akhtar,Deepika Padukone,Ram Kapoor,Vijay Lalwani,,
35395,tt1251725,Bunny and the Bull,101.0,2009,/co//ro/,"3,939557",6.5,,81010,Edward Hogg,Simon Farnaby,Verónica Echegui,Paul King,Paul King,
35458,tt1196134,Crazy on the Outside,136.0,2010,/co//ro/,"3,170053",5.2,,88335,Tim Allen,Sigourney Weaver,Ray Liotta,Tim Allen,Phil Langone,
36699,tt1590125,We Are from the Future 2,101.0,2010,/ac//dr//fn//wa/,"1,218959",5.2,,8910819,Vladimir Yaglych,Ekaterina Klimova,Igor Petrenko,Dmitri Voronkov,Aleksandr Shevtsov,A-1 Kino Video
37190,tt0936471,Transylmania,92.0,2009,/co//ho/,"2,589745",4.1,,263941,Oren Skoog,Patrick Casey,Jennifer Lyons,David Hillenbrand,Josh Miller,Film Rock
38093,tt1407061,Just Wright,100.0,2010,/co//dr//ro/,"8,870325",6.0,,21520719,Queen Latifah,Common,Paula Patton,Sanaa Hamri,Michael Elliot,Fox Searchlight Pictures
38684,tt1229822,Jane Eyre,120.0,2011,/dr//ro/,"7,089084",7.0,,34710627,Mia Wasikowska,Jamie Bell,Michael Fassbender,Cary Fukunaga,Moira Buffini,BBC Films
39055,tt1128071,Free Style,94.0,2008,/dr//fm/,"0,739681",5.8,,140987,Corbin Bleu,Sandra Echeverría,Madison Pettis,William Dear,Jeffrey Nicholson,Rigel Entertainment
41215,tt1181791,Black Death,102.0,2010,/ac//dr//ho//my//th/,"12,183845",5.9,,265318,Sean Bean,Eddie Redmayne,Carice van Houten,Christopher Smith,Dario Poloni,Ecosse Films
41281,tt0828065,Moondance Alexander,94.0,2007,/dr//fm/,"0,896046",6.0,,37895,Kay Panabaker,Don Johnson,Lori Loughlin,Michael Damian,Janeen Damian,Sunfilm Entertainment
41602,tt1196948,Charlie Countryman,108.0,2013,/ac//co//dr//ro//th/,"9,609726",6.4,,11650,Shia LaBeouf,Evan Rachel Wood,Mads Mikkelsen,Fredrik Bond,Matt Drake,Bona Fide Productions
42918,tt1396557,Winnebago Man,85.0,2009,/co//do/,"1,215754",6.5,,178174,Jack Rebney,Ben Steinbauer,Nick Prueher,Ben Steinbauer,Ben Steinbauer,Field Guide Media
43938,tt1619037,Nice Guy Johnny,89.0,2010,/co//ro/,"2,166081",5.6,,25,Matt Bush,Kerry Bishé,Edward Burns,Edward Burns,Edward Burns,
43943,tt1278379,Jack Goes Boating,89.0,2010,/co//dr//ro/,"3,581434",6.1,,538000,Philip Seymour Hoffman,John Ortiz,Richard Petrocelli,Philip Seymour Hoffman,Robert Glaudini,Cooper's Town Production
44363,tt1323045,Frozen,93.0,2010,/th/,"10,245682",5.9,,3065860,Emma Bell,Shawn Ashmore,Kevin Zegers,Adam Green,Adam Green,ArieScope Pictures
44982,tt0798817,13,97.0,2010,/dr//th/,"14,67986",5.9,,3317662,Jason Statham,Alexander Skarsgård,Gaby Hoffmann,Géla Babluani,Gregory Pruss,Tax Credit Finance
45077,tt1301990,Every Day,93.0,2010,/co//dr//ro/,"1,954863",5.2,,18000,Carla Gugino,Liev Schreiber,Helen Hunt,Richard Levine,Richard Levine,
45156,tt1440161,A Little Bit of Heaven,106.0,2011,/co//dr//ro/,"7,174869",6.2,,1296937,Kate Hudson,Gael García Bernal,Romany Malco,Nicole Kassell,Gren Wells,Davis Entertainment
45261,tt1132193,(Untitled),96.0,2009,/co//dr//ro/,"4,976918",6.6,,230600,Adam Goldberg,Marley Shelton,Eion Bailey,Jonathan Parker,Jonathan Parker,
45852,tt1286800,Harvard Beats Yale 29-29,105.0,2008,/do//dr/,"0,626528",6.5,,268431,Tommy Lee Jones,Brian Dowling,Frank Champi,Kevin Rafferty,,
46105,tt1179947,American: The Bill Hicks Story,102.0,2010,/co//do/,"1,550254",8.0,,90275,Kevin Booth,John Farneti,Bill Hicks,Matt Harlock,,
46641,tt1153053,Today's Special,99.0,2009,/co//ro/,"5,959911",6.2,,400654,Aasif Mandvi,Jess Weixler,Naseeruddin Shah,David Kaplan,Aasif Mandvi,Inimitable Pictures
46837,tt1523483,Kaboom,86.0,2010,/co//my//sc/,"5,44702",5.5,,539957,Thomas Dekker,Haley Bennett,Chris Zylka,Gregg Araki,Gregg Araki,Wild Bunch
46934,tt1183911,Mr. Nice,121.0,2010,/co//cr//dr/,"2,611337",6.0,,850994,Rhys Ifans,Chloë Sevigny,David Thewlis,Bernard Rose,Bernard Rose,Kanzaman
47218,tt1481572,Happythankyoumoreplease,100.0,2010,/co//ro/,"9,668784",6.4,,215576,Josh Radnor,Malin Åkerman,Kate Mara,Josh Radnor,Josh Radnor,Paper Street Films
49020,tt1440292,Submarine,97.0,2011,/co//dr//ro/,"7,346099",7.4,,864659,Craig Roberts,Sally Hawkins,Paddy Considine,Richard Ayoade,Richard Ayoade,Film4
50837,tt1441326,Martha Marcy May Marlene,101.0,2011,/dr//th/,"7,665011",6.7,,3538446,Elizabeth Olsen,Hugh Dancy,John Hawkes,Sean Durkin,Sean Durkin,Cunningham & Maybach Films
50838,tt1316622,Wrecked,91.0,2010,/my//th/,"5,053905",5.2,,8020,Adrien Brody,Caroline Dhavernas,Ryan Robbins,Michael Greenspan,Christopher Dodd,Téléfilm Canada
51209,tt1416801,Kill the Irishman,106.0,2011,/ac//cr//dr//th/,"5,981634",6.7,,1188194,Ray Stevenson,Vincent D'Onofrio,Val Kilmer,Jonathan Hensleigh,Jonathan Hensleigh,Anchor Bay Films
51993,tt1687281,Terri,105.0,2011,/co//dr/,"2,69722",6.6,,144633,Jacob Wysocki,John C Reilly,Creed Bratton,Azazel Jacobs,Azazel Jacobs,Verisimilitude
51994,tt1700844,The Deep Blue Sea,98.0,2011,/dr//ro/,"3,674758",5.8,,1126525,Rachel Weisz,Tom Hiddleston,Simon Russell Beale,Terence Davies,Terence Davies,UK Film Council
51996,tt1512240,Thin Ice,93.0,2011,/cr//dr/,"9,64235",6.1,,790421,Greg Kinnear,Lea Thompson,Billy Crudup,Jill Sprecher,Jill Sprecher,ATO Pictures
51999,tt1439572,Perfect Sense,92.0,2011,/dr//ro//sc/,"11,047948",6.9,,908000,Ewan McGregor,Eva Green,Ewen Bremner,David Mackenzie,Kim Fupz Aakeson,Zentropa Entertainments
52032,tt0843358,My Dog Tulip,83.0,2009,/an//co//dr/,"1,733716",7.6,,246574,Christopher Plummer,Lynn Redgrave,Isabella Rossellini,Paul Fierlinger,JR Ackerley,Norman Twain Productions
52067,tt1477837,Cedar Rapids,87.0,2011,/co/,"4,84886",5.9,,6861102,Anne Heche,Ed Helms,Sigourney Weaver,Miguel Arteta,Phil Johnston,Ad Hominem Enterprises
52623,tt1133617,Missing,,2007,/cr//dr//th/,"0,229233",4.3,,1,Cem Akkanat,Steven Boen,Thomas Cammaert,Jan Verheyen,,
52653,tt1562899,Jinn,97.0,2014,/th/,"4,907797",3.7,,149337,Dominic Rains,Ray Park,William Atherton,Ajmal Zaheer Ahmad \t,Ajmal Zaheer Ahmad \t,Exxodus Pictures
54225,tt1587422,Five Senses of Eros,130.0,2009,/dr//fo//ro/,"0,867872",4.8,,2484095,Jang Hyuk,Cha Hyun-jung,Kim Kang-woo,Hur Jin-Ho,,
55061,tt1221208,Frankie & Alice,101.0,2010,/dr//th/,"2,178315",5.7,,693181,Halle Berry,Stellan Skarsgård,Phylicia RashÄd,Geoffrey Sax,Cheryl Edwards,Access Motion Pictures
55246,tt1341341,Ceremony,89.0,2010,/co//ro/,"4,186599",5.2,,22270,Uma Thurman,Michael Angarano,Lee Pace,Max Winkler,Max Winkler,NALA Films
55567,tt1303803,Standing Ovation,105.0,2010,/co//fm//mu/,"0,221837",3.9,,531826,Kayla Jackson,Kayla Raparelli,Sal Dupree,Stewart Raffill,Stewart Raffill,
55632,tt1103273,Peep World,79.0,2010,/co/,"1,185288",5.2,,10967,Michael C Hall,Sarah Silverman,Rainn Wilson,Barry W Blaustein,Peter Himmelstein,
56272,tt1340773,Elektra Luxx,98.0,2010,/ac//co//dr/,"4,118699",4.7,,10,Carla Gugino,Joseph Gordon-Levitt,Timothy Olyphant,Sebastian Gutierrez,Sebastian Gutierrez,Gato Negro Films
56811,tt1277936,Cropsey,85.0,2010,/do//ho/,"2,065029",6.1,,35456,Greg Cusick,,,Joshua Zeman,,
57120,tt1518812,Meek's Cutoff,104.0,2010,/dr//we/,"4,725763",6.5,,876302,Michelle Williams,Bruce Greenwood,Will Patton,Kelly Reichardt,Jonathan Raymond,Film Science
58251,tt1426362,Daddy Longlegs,100.0,2009,/co//dr/,"0,89682",6.4,,20728,Ronald Bronstein,Sage Ranaldo,Frey Ranaldo,Joshua Safdie,Joshua Safdie,Sophie Dulac Productions
58492,tt1743720,The Greatest Movie Ever Sold,87.0,2011,/co//do/,"4,39817",6.3,,621951,Morgan Spurlock,Peter Berg,Paul Brennan,Morgan Spurlock,Morgan Spurlock,Snoot Entertainment
58547,tt1715873,10 Years,100.0,2011,/co//dr/,"8,881954",5.7,,201146,Kate Mara,Channing Tatum,Rosario Dawson,Jamie Linden,Jamie Linden,Anchor Bay Films
58887,tt1535110,When Harry Tries to Marry,93.0,2011,/co//ro/,"0,698153",5.9,,38261,Rahul Rai,Stefanie Estes,Freishia Bomambehran,Nayan Padrai,,
58936,tt1549571,Pure Country 2: The Gift,112.0,2010,/dr//mu//ro/,"0,684516",5.1,,133771,Katrina Elam,George Strait,Travis Fimmel,Christopher Cain,Dean Cain,Angry Monkey Entertainment
59266,tt1623008,The Arbor,94.0,2010,/do//dr/,"0,707297",6.1,,21268,Christine Bottomley,Manjinder Virk,Natalie Gavin,Clio Barnard,,Artangel Media
59435,tt1212454,An Invisible Sign,96.0,2010,/co//dr//fm//ro/,"2,23481",5.3,,1279,Jessica Alba,Bailee Madison,JK Simmons,Marilyn Agrelo,Pamela Falk,Silverwood Films
59439,tt1621426,Natural Selection,90.0,2011,/co//dr/,"0,416296",6.0,,55282,Rachael Harris,Jon Gries,Matt O'Leary,Robbie Pickering,Robbie Pickering,
59468,tt1441912,The Way,128.0,2010,/ad//co//dr/,"7,131032",7.2,,4430765,Martin Sheen,Emilio Estevez,Deborah Kara Unger,Emilio Estevez,Jack Hitt,Elixir Films
60281,tt1595656,To the Wonder,112.0,2013,/dr//ro/,"8,452485",5.9,,587615,Ben Affleck,Olga Kurylenko,Javier Bardem,Terrence Malick,Terrence Malick,Metropolitan Filmexport
63578,tt1740047,The Trip,107.0,2010,/co//dr/,"8,832903",7.0,,951179,Steve Coogan,Rob Brydon,Claire Keelan,Michael Winterbottom,Michael Winterbottom,Revolution Films
64678,tt1645080,The Art of Getting By,83.0,2011,/dr//ro/,"5,24456",6.4,,1406224,Freddie Highmore,Emma Roberts,Michael Angarano,Gavin Wiesen,Gavin Wiesen,Goldcrest Films International
64682,tt1343092,The Great Gatsby,143.0,2013,/dr//ro/,"17,598936",7.3,,351040419,Leonardo DiCaprio,Tobey Maguire,Carey Mulligan,Baz Luhrmann,Baz Luhrmann,Village Roadshow Pictures
66195,tt1334553,The Perfect Host,93.0,2010,/co//cr//th/,"5,935839",6.2,,14870,David Hyde Pierce,Clayne Crawford,Nathaniel Parker,Nick Tomnay,Nick Tomnay,Splendid Film
67748,tt1680114,Snowtown,119.0,2011,/cr//dr//ho//th/,"5,322953",6.3,,8452,Lucas Pittaway,Daniel Henshall,Louise Harris,Justin Kurzel,Justin Kurzel,South Australian Film Corporation
69798,tt1716772,The Inbetweeners Movie,97.0,2011,/co/,"5,747681",6.2,,88025781,Simon Bird,James Buckley,Blake Harrison,Ben Palmer,Damon Beesley,Channel 4 Television Corporation
70670,tt1614989,Headhunters,100.0,2011,/cr//th/,"9,070215",7.2,,15699707,Aksel Hennie,Nikolaj Coster-Waldau,Synnøve Macody Lund,Morten Tyldum,Lars Gudmestad,Nordisk Film
70954,tt1703148,The Hunter,102.0,2011,/ad//dr//th/,"10,265386",6.7,,176669,Willem Dafoe,Frances O'Connor,Sam Neill,Daniel Nettheim,Alice Addison,Porchlight Films
71864,tt1462769,The Odd Life of Timothy Green,105.0,2012,/co//dr//fm//fn/,"5,426921",6.6,,51854875,Jennifer Garner,Joel Edgerton,Ron Livingston,Peter Hedges,Peter Hedges,Walt Disney Pictures
72432,tt1582248,Puncture,100.0,2011,/dr//my/,"4,363087",6.5,,68945,Chris Evans,Michael Biehn,Vinessa Shaw,Mark Kassen,Chris Lopata,Cherry Sky Films
72477,tt1389127,Texas Killing Fields,105.0,2011,/cr//dr//my//th/,"6,093938",5.7,,957240,Sam Worthington,Jessica Chastain,Chloë Grace Moretz,Ami Canaan Mann,Don Ferrarone,Forward Pass
74306,tt1912398,God Bless America,104.0,2011,/co//dr/,"10,00161",7.0,,122550,Joel Murray,Tara Lynne Barr,Mackenzie Brooke Smith,Bobcat Goldthwait,Bobcat Goldthwait,Jerkschool Productions
74387,tt1456635,Goon,92.0,2012,/co/,"8,817924",6.5,,6483963,Seann William Scott,Jay Baruchel,Alison Pill,Michael Dowse,Jay Baruchel,Don Carmody Productions
75802,tt1435513,Hysteria,100.0,2011,/co//ro/,"14,331454",6.6,,9504139,Maggie Gyllenhaal,Hugh Dancy,Jonathan Pryce,Tanya Wexler,Jonah Lisa Dyer,ARTE France Cinéma
76543,tt1204340,Tyrannosaur,93.0,2011,/dr//ro/,"4,548774",7.3,,22321,Peter Mullan,Olivia Colman,Eddie Marsan,Paddy Considine,Paddy Considine,WarpX
77663,tt1480295,Killing Season,91.0,2013,/ac//th/,"13,382027",5.3,,39881,Robert De Niro,John Travolta,Milo Ventimiglia,Mark Steven Johnson,Evan Daugherty,Nu Image Films
77874,tt1687277,InSight,92.0,2011,/fo//my//th/,"1,323333",5.2,,17011,Max Perlich,Lesley-Ann Brandt,Matt Knudsen,Richard Gabai,Aaron Ginsburg,\xa0Braeburn Entertainment
77881,tt1746153,Crime After Crime,95.0,2011,/cr//do/,"0,235518",5.3,,58840,Joshua Safran,Dee Kelly Barrett,Bobby Buechler,Yoav Potash,,Life Sentence Films
77953,tt1790886,The Campaign,85.0,2012,/co/,"7,581463",5.6,,104907746,Will Ferrell,Zach Galifianakis,Dylan McDermott,Jay Roach,Adam McKay,Everyman Pictures
78215,tt1876277,Into the White,100.0,2012,/ac//dr/,"9,572066",6.9,,704,Stig Henrik Hoff,Lachlan Nieboer,Rupert Grint,Petter Næss,Petter Næss,Trollhättan Film AB
79163,tt0428196,95 Miles to Go,81.0,2006,/co//do/,"0,003568",0.0,,2203,Ray Romano,Tom Caltabiano,"Roger Lay, Jr",Tom Caltabiano,,
79548,tt1838544,Gone,94.0,2012,/dr//th/,"9,384244",5.9,,18100189,Amanda Seyfried,Daniel Sunjata,Jennifer Carpenter,Heitor Dhalia,Allison Burnett,Lakeshore Entertainment
79697,tt1349451,Butter,90.0,2011,/co/,"8,328357",5.8,,175706,Hugh Jackman,Jennifer Garner,Ty Burrell,Jim Field Smith,Jason A Micallef,Michael De Luca Productions
80038,tt1720616,Friends with Kids,100.0,2011,/co//dr//ro/,"7,907571",5.7,,12186625,Adam Scott,Jennifer Westfeldt,Jon Hamm,Jennifer Westfeldt,Jennifer Westfeldt,Locomotive
81708,tt2150209,My Grandfather's People,123.0,2011,/co//dr//fm//hi/,"1,391176",8.1,,6086224,Çetin Tekindor,Hümeyra,Zafer Algöz,ÇaÄźan Irmak,ÇaÄźan Irmak,
82695,tt1707386,Les Misérables,157.0,2012,/dr//mu//ro/,"13,52408",7.2,,441809770,Hugh Jackman,Russell Crowe,Anne Hathaway,Tom Hooper,William Nicholson,Universal Pictures
83890,tt1907707,LUV,94.0,2013,/cr//dr/,"0,829262",5.8,,134634,Common,Michael Rainey Jr,Danny Glover,Sheldon Candis,Sheldon Candis,Rival Pictures
83899,tt1853739,You're Next,95.0,2011,/ho//my//th/,"6,464826",6.6,,14347000,Sharni Vinson,Nicholas Tucci,Wendy Glenn,Adam Wingard,Simon Barrett,HanWay Films
84184,tt1405365,Celeste & Jesse Forever,91.0,2012,/co//dr//ro/,"6,348565",6.4,,3094813,Rashida Jones,Andy Samberg,Elijah Wood,Lee Toland Krieger,Will McCormack,Team Todd
84188,tt1971352,Compliance,90.0,2012,/cr//dr//th/,"7,563444",6.3,,319285,Ann Dowd,Dreama Walker,Pat Healy,Craig Zobel,Craig Zobel,Muskat Filmed Properties
84306,tt1872818,Liberal Arts,97.0,2012,/co//dr//ro/,"7,113542",6.1,,327345,Josh Radnor,Elizabeth Olsen,Richard Jenkins,Josh Radnor,Josh Radnor,Tom Sawyer Entertainment
84348,tt2105044,V/H/S,116.0,2012,/ho//th/,"7,820787",5.8,,100345,Calvin Lee Reeder,Lane Hughes,Adam Wingard,Joe Swanberg,Matt Bettinelli-Olpin,The Collective
86820,tt1707391,4:44 Last Day on Earth,85.0,2011,/dr//fn//sc//th/,"7,716763",4.4,,17801,Willem Dafoe,Shanyn Leigh,Natasha Lyonne,Abel Ferrara,Abel Ferrara,Wild Bunch
86828,tt1727770,Absolutely Anything,85.0,2015,/co//sc/,"14,998954",5.7,,7200039,Simon Pegg,Kate Beckinsale,Rob Riggle,Terry Jones,Terry Jones,Phoenix Pictures
